,tweet_id,tweet,sentiment,tweet_ts
2479,2566,our friends at   finally  put out  for android  get their app   get your disc on during  sxsw  kh,2,our friend at final put out for android get their app get your disc on dure sxsw kh
2480,5480,    apple  google  intel     go gaga for the go game by         cc       li  sxsw,3,appl googl intel go gaga for the go game by cc li sxsw
2481,3794,hey   twitter needs a way for us in disaster areas to filter out things like  sxsw and  ipad too because right now we really dont care,0,hey twitter need a way for us in disast area to filter out thing like sxsw and ipad too becaus right now we realli dont care
2482,5550,    before it even begins  apple wins   sxsw       gonna get sum  via  ,2,befor it even begin appl win sxsw gon na get sum via
2483,8717,  used       ipad app as an example of good navigation   sxsw   via  n,2,use ipad app as an exampl of good navig sxsw via n
2484,2167,william patry  google  says most authors dont care about copyright  they care about income   sxsw but what models ,3,william patri googl say most author dont care about copyright they care about incom sxsw but what model
2485,7889,regardless of keyword   google thinks local   mobilesearch  sxsw  sxswi,3,regardless of keyword googl think local mobilesearch sxsw sxswi
2486,6919,    well   i m first in line  10 5 hours to go    ipad  apple  sxsw  sleepy,2,well i m first in line 10 5 hour to go ipad appl sxsw sleepi
2487,3508,i17  symphony of destruction    codes valid     p   11   infektd  sxsw  zomb,1,i17 symphoni of destruct code valid p 11 infektd sxsw zomb
2488,838,how  the line at  sxsw apple store for the  ipad ,1,how the line at sxsw appl store for the ipad
2489,5997,    hey  sxsw  sxswi folks  if you want to learn about security come over to  bsidesaustin  ,1,hey sxsw sxswi folk if you want to learn about secur come over to bsidesaustin
2490,8115,touching stories  designing digital magazines for the ipad at sxsw      sxsw,1,touch stori design digit magazin for the ipad at sxsw sxsw
2491,2068,vai come  ar a palestra do    ex chief evangelist of apple  sxsw,3,vai come ar a palestra do ex chief evangelist of appl sxsw
2492,4047, will take time for others to catch up to ipad      tapworthy  sxsw,2,will take time for other to catch up to ipad tapworthi sxsw
2493,9055,  you give away that ipad yet        sxsw,1,you give away that ipad yet sxsw
2494,4475,lol  i dont see a single pc user around me   just macbooks and ipads  web devs are definitely apple folks   sxsw  apple,2,lol i dont see a singl pc user around me just macbook and ipad web dev are definit appl folk sxsw appl
2495,6234,    knitted staircase in attendance at  sxsw party tomo 7pm hosted by        ,1,knit staircas in attend at sxsw parti tomo 7pm host by
2496,726,gotta get it  rt   hey taariq  howdy from texas  fav  sxsw app is       android or get iphone  usguys,2,got ta get it rt hey taariq howdi from texa fav sxsw app is android or get iphon usguy
2497,345,any  sxsw attendees need a qr code reader for their iphone  tweet us an image of you with your badge and the first 5 get optiscan free ,2,ani sxsw attende need a qr code reader for their iphon tweet us an imag of you with your badg and the first 5 get optiscan free
2498,6967,    wondering about street closures during sxsw  we made a google map to show you     sxsw  austin,1,wonder about street closur dure sxsw we made a googl map to show you sxsw austin
2499,4364,google   bavc launch impact dashboard at  sxsw   web app to collect  host and visualize data in real time   ,2,googl bavc launch impact dashboard at sxsw web app to collect host and visual data in real time
2500,3173,platform for concertgoers launches android app in time for sxsw      sxsw,1,platform for concertgo launch android app in time for sxsw sxsw
2501,227,is google about to have another go at social with  google circles    sxsw  google,1,is googl about to have anoth go at social with googl circl sxsw googl
2502,4670,apple opening temporary pop up store in austin for  sxsw and ipad 2 launch  ,1,appl open temporari pop up store in austin for sxsw and ipad 2 launch
2503,2257,about to be interviewed by mashable while waiting in line at the popup apple store at  sxsw ,1,about to be interview by mashabl while wait in line at the popup appl store at sxsw
2504,2638,foursquare ceo   sounded open minded to a big partnership with google   i e  acquisition    sxsw  wallstreet,1,foursquar ceo sound open mind to a big partnership with googl i e acquisit sxsw wallstreet
2505,4539,does anyone have a dongle for an apple air at sxsw   just found out i can use slides    would be a huge help   crowdsourced dongle   sxsw,1,doe anyon have a dongl for an appl air at sxsw just found out i can use slide would be a huge help crowdsourc dongl sxsw
2506,3856,so  sxsw is cool  i strike up a conversation with a bloke who happens to work for the guardian   a few hours later     ,1,so sxsw is cool i strike up a convers with a bloke who happen to work for the guardian a few hour later
2507,3766,the   booth is up and ready for the  sxsw tradeshow tmr  off to the android party   ,2,the booth is up and readi for the sxsw tradeshow tmr off to the android parti
2508,1331, sxsw ers with an android jones  what are you doing saturday       how about attending an android developer meetup  details to come ,1,sxsw er with an android jone what are you do saturday how about attend an android develop meetup detail to come
2509,3590,totalitarian thought in action  people worldwide come to austin  tx for  sxsw and decide to spend their time in line at an apple store ,0,totalitarian thought in action peopl worldwid come to austin tx for sxsw and decid to spend their time in line at an appl store
2510,2428, flipboard   when bldg app for appstore  need wholistic mktg awareness  p r  strategy to drive adoption dont just rely on apple   rji  sxsw,0,flipboard when bldg app for appstor need wholist mktg awar p r strategi to drive adopt dont just reli on appl rji sxsw
2511,6757,    the lonely planet iphone app guide to austin is free this week   sxsw,1,the lone planet iphon app guid to austin is free thi week sxsw
2512,2332, techcrunch  google launchrock and vencorps want to give  30k to the    best    startups  sxsw  l       facebook  ,1,techcrunch googl launchrock and vencorp want to give 30k to the best startup sxsw l facebook
2513,8252,best wurst late night decision ever  rt   whoa  line at the pop up apple store in downtown  sxsw   ,1,best wurst late night decis ever rt whoa line at the pop up appl store in downtown sxsw
2514,4456,windows in the scarborough building on corner of 6th   congress blacked out    an apple pop up store is being born   sxsw  welivehere,2,window in the scarborough build on corner of 6th congress black out an appl pop up store is be born sxsw weliveher
2515,4101, tech apple opening pop up store in austin for  sxsw  ,2,tech appl open pop up store in austin for sxsw
2516,6312,    meetingwave iphone app  new version 1 5   submitting android this week just before  sxsw free downloads please retweet,1,meetingwav iphon app new version 1 5 submit android thi week just befor sxsw free download pleas retweet
2517,3047,sxsw ladies with stds  the ipad bot on twitter creator is the persistent guy who chased you all last night   takeonefortheteam  sxsw,1,sxsw ladi with std the ipad bot on twitter creator is the persist guy who chase you all last night takeonefortheteam sxsw
2518,3784,last session of  sxsw for me   html5 with reps from google  ms  opera and mozilla ,1,last session of sxsw for me html5 with rep from googl ms opera and mozilla
2519,7700,false alarm  google circles not coming now   and probably not ever   more    sxsw  sxswi,1,fals alarm googl circl not come now and probabl not ever more sxsw sxswi
2520,7087,apple is opening a pop up store in austin for  sxsw  ,1,appl is open a pop up store in austin for sxsw
2521,7770,awesome  rt   what happens when  apple hires security at  sxsw  austin   ,1,awesom rt what happen when appl hire secur at sxsw austin
2522,5047,        google launched checkins a month ago   check ins are ok  but check outs are the future   sxsw  bizzy,1,googl launch checkin a month ago check in are ok but check out are the futur sxsw bizzi
2523,7463,updated npr music iphone app has song info for all songs 24 7   live video streaming just in time for  sxsw  ,2,updat npr music iphon app ha song info for all song 24 7 live video stream just in time for sxsw
2524,4234,apple built an experience ecosystem with the ipod  the mp3 player is just an app    critthink  sxsw,1,appl built an experi ecosystem with the ipod the mp3 player is just an app critthink sxsw
2525,4259,so sad i m missing the ipad 2 launch at  south by    that sounds so chill       sxsw  ipad  jk,2,so sad i m miss the ipad 2 launch at south by that sound so chill sxsw ipad jk
2526,6569,    rt   it  not a rumor  apple is opening up a temporary store in downtown austin    sxsw,1,rt it not a rumor appl is open up a temporari store in downtown austin sxsw
2527,2250,miss the battelle interview about ipad 2  social media last week  find it here  video     sxsw,1,miss the battel interview about ipad 2 social media last week find it here video sxsw
2528,7730,android growing super fast  at lustre pearl   team android party for       just walked in   androidsxsw  sxsw,2,android grow super fast at lustr pearl team android parti for just walk in androidsxsw sxsw
